node,spring_x,spring_y,bfs_x,bfs_y,arf_x,arf_y,spectral_x,spectral_y,force atlas_x,force atlas_y,kamada kawai_x,kamada kawai_y,random_x,random_y
cube520_cluster1,-0.30295008865017714,-0.26897936272475087,0.2691001697792869,0.0,9.460640907287598,5.954829692840576,0.018153227170648017,0.4993048469477767,-79.6657485961914,-14.806814193725586,-0.08719471911201919,0.05095231766553505,0.9686741232872009,0.8075489401817322
cube521_cluster0,-0.3108449341535639,-0.2104439868082743,0.2691001697792869,0.01839275608375778,-8.039237976074219,-6.102992534637451,0.0047881210697001565,0.509160255561961,-74.39736938476562,13.167695045471191,-0.044569465225687985,0.01054438705781407,0.08691561967134476,0.09091055393218994
cube521_cluster1,-0.3211604626267822,-0.26338461971558247,0.2691001697792869,0.03678551216751556,0.32138702273368835,12.146575927734375,0.014984142970265695,0.5035249654094508,-82.72042846679688,-8.306472778320312,-0.0979394920986837,0.07825709414982973,0.5570820569992065,0.8561837673187256
cube526_cluster0,-0.2390319282383198,-0.3401768940509875,0.2507074136955291,-0.027589134125636672,11.125893592834473,3.5189859867095947,0.038005455214614584,0.47406281737624123,-64.29420471191406,-52.01218032836914,-0.07707173842187524,0.023875700889488635,0.8841978907585144,0.6368486881256104
cube527_cluster0,-0.24294834092403617,-0.31879828705092456,0.2507074136955291,-0.00919637804187889,10.46869945526123,-4.999441623687744,0.033736136477741485,0.4784921878929341,-64.87751770019531,-45.311302185058594,-0.07975090917689355,0.01556042044064612,0.9558045864105225,0.15188559889793396
cube528_cluster0,-0.24621373345198522,-0.36297300106566177,0.2507074136955291,0.00919637804187889,-8.675451278686523,-4.001040458679199,0.039055251392737876,0.47486441556328224,-62.01624298095703,-56.967041015625,-0.07615919609446183,0.04152378136893094,0.22158092260360718,0.33249515295028687
cube528_cluster1,-0.26756450981433877,-0.29509385330698973,0.2507074136955291,0.027589134125636672,-4.9264678955078125,-5.527331829071045,0.024016500318144975,0.49030752032761493,-66.31229400634766,-25.64263153076172,-0.05984733202722073,0.024058835599495475,0.2568049132823944,0.312205046415329
cube533_cluster0,-0.18461372863849565,-0.3819398712753032,0.23231465761177136,-0.03678551216751556,-11.541313171386719,-2.217883348464966,0.05288977796561789,0.45303670236354276,-57.20090103149414,-78.79158782958984,-0.0817143673498093,0.006654482046252007,0.1184455156326294,0.37534013390541077
cube534_cluster0,-0.17617524119817712,-0.3850033769023374,0.23231465761177136,-0.01839275608375778,-11.505946159362793,0.21048036217689514,0.05476280079000037,0.45027178408551477,-56.07878875732422,-80.29277801513672,-0.09246651750218404,0.009325877188887994,0.029773997142910957,0.5377816557884216
cube535_cluster0,-0.18795420646870387,-0.4141754865962575,0.23231465761177136,0.0,13.018892288208008,-0.5434419512748718,0.05540703655805805,0.45163118179063205,-51.537574768066406,-87.72903442382812,-0.09716658628949561,0.027616975284236508,0.9458283185958862,0.44512519240379333
cube535_cluster1,-0.20314052816207198,-0.3989358719185018,0.23231465761177136,0.01839275608375778,3.8952362537384033,2.674254894256592,0.0556945849859308,0.450103932970677,-49.947479248046875,-82.58792114257812,-0.11580620437277699,0.044240480262531905,0.6241532564163208,0.6118123531341553
cube536_cluster0,-0.2038398868048564,-0.4773445456626626,0.23231465761177136,0.03678551216751556,11.778846740722656,5.79490327835083,0.057504602281159105,0.455233097893606,-42.30168914794922,-94.50548553466797,-0.15273778925716053,0.08484009658852354,0.9333791732788086,0.7345190644264221
cube538_cluster0,-0.12370734860816174,-0.43243866554070776,0.21392190152801357,-0.04598189020939446,6.7083282470703125,-4.397522926330566,0.0714099192916258,0.42447817979005303,-55.6265754699707,-107.74022674560547,-0.10653688227042918,0.020065451950151976,0.8248209357261658,0.335849404335022
cube538_cluster1,-0.10914604550183202,-0.448856579551581,0.21392190152801357,-0.00919637804187889,9.608532905578613,-6.25947380065918,0.07570190032804197,0.4177321198142341,-50.731109619140625,-115.48526763916016,-0.11505494799317938,0.016360873506525726,0.9074646234512329,0.1852092295885086
cube539_cluster0,-0.12498740170386606,-0.41869151280067474,0.21392190152801357,-0.027589134125636672,-2.209479570388794,5.371007919311523,0.07123397107826046,0.4241701992928867,-52.721214294433594,-108.55158233642578,-0.10322633355614869,0.003182356392827266,0.4079822599887848,0.73745197057724
cube540_cluster0,-0.13947074531822182,-0.4501700245713031,0.21392190152801357,0.00919637804187889,-6.023515701293945,11.12674331665039,0.06787319659702641,0.43211477447533514,-46.95357131958008,-103.64891052246094,-0.11922226839437308,0.027108833862165362,0.3334563672542572,0.8861342072486877
cube540_cluster1,-0.14313479258218068,-0.4368995185381409,0.21392190152801357,0.027589134125636672,9.60421085357666,-7.6621575355529785,0.07019240880230668,0.42717131229645683,-48.45573425292969,-108.78863525390625,-0.1274789315230153,0.02536662872601578,0.8606558442115784,0.16511811316013336
cube541_cluster0,-0.1438648474371076,-0.5065264501560547,0.21392190152801357,0.04598189020939446,-5.231698036193848,-9.277402877807617,0.0679283295575486,0.43807121351184025,-38.51827621459961,-112.24398040771484,-0.17559059152098472,0.07301091276002818,0.23074594140052795,0.052434880286455154
cube543_cluster0,-0.05874046800168863,-0.4293346116303511,0.1955291454442558,-0.027589134125636672,9.899102210998535,-4.224452018737793,0.0896216903883468,0.3912085866680936,-59.72211456298828,-126.43368530273438,-0.08765420729764171,-0.013326716871804735,0.8587208390235901,0.3392249047756195
cube543_cluster1,-0.07278471218360953,-0.4513882668956448,0.1955291454442558,-0.00919637804187889,-3.280092477798462,-4.7267045974731445,0.08336874306598997,0.4039535406375099,-50.713375091552734,-124.13278198242188,-0.12444068508573622,0.00931275883140246,0.39324674010276794,0.27036547660827637
